"gene_ID"	"gene_qvalue"	"minimal_tx_qvalue"	"number_tx"	"number_significant_tx"	"max(Ciliated_UK_72hpi_child_Infected-Ciliated_uninfected_child_Uninfected)"	"pct_gene_expr"	"max_pct_tx_expr"
"ENSG00000101911"	"ENSG00000101911"	7.84528852766524e-06	0.000772767258241213	3	1	-0.260693347216642	1	1
"ENSG00000108784"	"ENSG00000108784"	7.62029146020404e-05	0.000781973517525106	4	1	0.313936881242741	1	1
"ENSG00000129226"	"ENSG00000129226"	6.16649118054938e-09	0.000795389627345495	3	1	-0.487054171911051	1	0.833333333333333
"ENSG00000165698"	"ENSG00000165698"	1.97457059746297e-05	0.000802293460026561	4	1	0.371703917637365	1	1
"ENSG00000183346"	"ENSG00000183346"	0.000979103929260567	0.000807754761085543	5	1	0.213466568554645	1	1
"ENSG00000135245"	"ENSG00000135245"	0.0045693870904981	0.000928143908198766	3	2	-0.184646442465605	1	1
"ENSG00000107581"	"ENSG00000107581"	3.32464486688774e-12	0.00103276958395899	4	1	-0.519461248095267	1	1
"ENSG00000120805"	"ENSG00000120805"	1.89363448780861e-05	0.00103402132888264	3	1	0.215569314794481	1	1
"ENSG00000141580"	"ENSG00000141580"	1.50553824421086e-05	0.00104278576794791	4	1	0.224271101992255	1	1
"ENSG00000121310"	"ENSG00000121310"	5.7481469345929e-12	0.00113848593629496	7	1	0.308149434843088	1	1
"ENSG00000198729"	"ENSG00000198729"	9.26242912338302e-20	0.00116256691287807	4	1	-0.311012922788265	1	1
"ENSG00000110721"	"ENSG00000110721"	0.00200646118049891	0.00120096239695922	3	1	0.593866635990016	1	0.833333333333333
"ENSG00000130349"	"ENSG00000130349"	3.44271291651086e-13	0.00120520604706677	4	1	0.739781220187284	1	1
"ENSG00000144659"	"ENSG00000144659"	5.605854591818e-06	0.00121924487165409	4	1	-0.664172887528576	1	0.833333333333333
"ENSG00000185049"	"ENSG00000185049"	8.92420446560787e-07	0.00122874126346835	5	1	0.53192436857889	1	1
"ENSG00000141971"	"ENSG00000141971"	0.000288537930171605	0.00126857710659349	3	1	-0.205673672539854	1	1
"ENSG00000124214"	"ENSG00000124214"	1.14933545141597e-19	0.0012699928168964	7	1	-0.163287622847986	1	1
"ENSG00000126698"	"ENSG00000126698"	5.67753143897758e-06	0.0013026782080681	3	1	-0.183644994712826	1	1
"ENSG00000139323"	"ENSG00000139323"	1.37815756613286e-11	0.00138224203180729	3	1	0.839639686404832	1	1
"ENSG00000013563"	"ENSG00000013563"	1.62927330492307e-07	0.00139706796270601	4	1	-0.445764678126214	1	1
"ENSG00000105865"	"ENSG00000105865"	0.00115754476739581	0.00149327613221127	4	1	0.565381707854343	1	1
"ENSG00000137492"	"ENSG00000137492"	0.00261955331174054	0.00155086429143652	6	1	0.373758358777132	1	1
"ENSG00000168374"	"ENSG00000168374"	1.72749467692391e-08	0.00157680392288682	3	1	-0.167874981771928	1	1
"ENSG00000153066"	"ENSG00000153066"	0.00722892895763068	0.00161338784313501	3	2	0.601199095456849	1	0.833333333333333
"ENSG00000122884"	"ENSG00000122884"	5.7561929206923e-08	0.00164737172896193	5	1	0.687872407871957	1	0.833333333333333
"ENSG00000135924"	"ENSG00000135924"	0.000970232586191538	0.00165580846119385	3	1	0.194015682496574	1	1
"ENSG00000070731"	"ENSG00000070731"	3.12851181553918e-26	0.00171454950173267	9	1	0.367516305537339	1	1
"ENSG00000197756"	"ENSG00000197756"	0.00835572306122099	0.00171711349313733	3	1	-0.51468525473263	1	1
"ENSG00000166411"	"ENSG00000166411"	0.000174903940071679	0.00173498888077823	4	1	-0.394798755250595	1	1
"ENSG00000135750"	"ENSG00000135750"	2.00901197430755e-09	0.0017528114157008	3	1	0.397152736973047	1	1
"ENSG00000088726"	"ENSG00000088726"	2.44288303257258e-07	0.00176789632813313	6	3	-0.24481473712755	1	1
"ENSG00000070190"	"ENSG00000070190"	8.16242708062438e-06	0.00177694054112414	3	1	-0.47960185451291	1	1
"ENSG00000115694"	"ENSG00000115694"	2.53170269739835e-26	0.00177961150373407	8	1	-0.457516603459443	1	1
"ENSG00000108587"	"ENSG00000108587"	2.84792578981134e-24	0.00186010972870613	5	1	-0.420137999912793	1	1
"ENSG00000153113"	"ENSG00000153113"	6.55672032571127e-27	0.00187262678424139	12	1	0.328947086002703	1	1
"ENSG00000156675"	"ENSG00000156675"	3.92630432609633e-05	0.00191881385990099	3	1	-0.316713533037252	1	1
"ENSG00000237441"	"ENSG00000237441"	0.00986904677878731	0.00198284577328019	3	2	-0.413652487590065	1	1
"ENSG00000138668"	"ENSG00000138668"	8.88168217230174e-11	0.00199430050317725	7	1	0.167051660626135	1	1
"ENSG00000107643"	"ENSG00000107643"	0.00120739049255585	0.00203186406020968	5	1	0.504913342320627	1	0.833333333333333
"ENSG00000099958"	"ENSG00000099958"	0.00564663385831048	0.00205914806142902	5	1	0.715679421925058	0.833333333333333	0.666666666666667
"ENSG00000108423"	"ENSG00000108423"	1.96743278075868e-07	0.0020777535387664	6	1	0.52742015379806	0.833333333333333	0.5
"ENSG00000231925"	"ENSG00000231925"	2.57369864870385e-24	0.00212645173619872	6	4	-0.897332375909325	1	1
"ENSG00000132716"	"ENSG00000132716"	7.57237816612605e-11	0.00212660021998816	6	1	-0.744234664751969	1	0.833333333333333
"ENSG00000112312"	"ENSG00000112312"	0.00913205396581864	0.00212916280995435	3	2	-0.244123706728257	1	1
"ENSG00000145632"	"ENSG00000145632"	2.14841644250287e-11	0.0021636263072709	4	1	0.277857300968618	1	1
"ENSG00000162819"	"ENSG00000162819"	8.48584128556567e-19	0.00219384089187212	6	1	-0.547573020553607	1	1
"ENSG00000116679"	"ENSG00000116679"	2.96270774777852e-19	0.00228492011299189	5	1	-0.507143699198283	1	1
"ENSG00000137500"	"ENSG00000137500"	2.85391904465827e-24	0.00231710887248989	9	1	0.535499607516502	1	1
"ENSG00000214046"	"ENSG00000214046"	4.54920293666924e-11	0.0023399078315202	6	1	0.252756992347633	1	1
"ENSG00000006118"	"ENSG00000006118"	2.55785769098692e-08	0.00237576881969823	3	1	-0.289137764394564	1	1
"ENSG00000087470"	"ENSG00000087470"	0.00305572637170563	0.00255886807317447	3	1	-0.610514467654554	1	0.833333333333333
"ENSG00000134398"	"ENSG00000134398"	0.0113107412595003	0.0025884936800857	3	1	0.313970381703194	1	1
"ENSG00000068120"	"ENSG00000068120"	2.98118992851965e-13	0.00259955216467035	5	1	0.263213598182896	1	1
"ENSG00000160211"	"ENSG00000160211"	0.000282126617150153	0.00260607852904372	4	1	0.295709899484251	1	1
"ENSG00000151929"	"ENSG00000151929"	1.47207158152852e-08	0.00262797442729417	4	1	-0.3142126729861	1	1
"ENSG00000152767"	"ENSG00000152767"	0.000176223839292744	0.00266828822982124	4	1	-0.226634761930631	1	1
"ENSG00000163597"	"ENSG00000163597"	8.51250051360618e-83	0.00267788678199294	10	1	0.228195459146479	1	1
"ENSG00000125166"	"ENSG00000125166"	1.35482267033421e-07	0.0026905501361614	4	1	-0.224951229078785	1	1
"ENSG00000180098"	"ENSG00000180098"	0.00398566187381994	0.00269853509006865	6	1	0.244318568074602	1	1
"ENSG00000138386"	"ENSG00000138386"	0.000131060136730621	0.00273106088425844	4	1	0.580129204818424	1	0.833333333333333
"ENSG00000197451"	"ENSG00000197451"	7.29034199376688e-05	0.00273139342026932	4	1	0.181852244610733	1	1
"ENSG00000108639"	"ENSG00000108639"	0.012971436588593	0.00276068850546399	3	2	-0.190861683352797	1	1
"ENSG00000161921"	"ENSG00000161921"	5.98962438598596e-20	0.00276599665942288	7	1	0.218121668783514	1	1
"ENSG00000184182"	"ENSG00000184182"	9.49617335450268e-13	0.00278539313954192	5	1	0.44088683968469	1	1
"ENSG00000100124"	"ENSG00000100124"	0.00127019556949566	0.00278939022523081	5	1	0.414582666430655	1	1
"ENSG00000069812"	"ENSG00000069812"	0.00192193221141191	0.00286467511873639	3	1	-0.626471268647617	1	0.833333333333333
"ENSG00000276234"	"ENSG00000276234"	0.00265844344770821	0.00286725531767869	4	1	0.680328033536015	1	0.833333333333333
"ENSG00000135148"	"ENSG00000135148"	4.68944403558505e-07	0.00289579512849097	3	1	0.615209901113296	1	1
"ENSG00000154102"	"ENSG00000154102"	0.0126563558472676	0.0029093773299106	3	1	0.166242475088363	1	1
"ENSG00000163161"	"ENSG00000163161"	0.00529281954102401	0.00298917096361835	3	2	0.359523439852938	1	1
"ENSG00000081154"	"ENSG00000081154"	9.01388005837026e-08	0.00301374738108781	5	1	-0.198863738230981	1	1
"ENSG00000161896"	"ENSG00000161896"	1.15632027877114e-05	0.00307160500621946	3	1	0.709078498279151	1	0.666666666666667
"ENSG00000166471"	"ENSG00000166471"	0.000260630338069514	0.00307196018446199	3	1	0.481676704528333	1	1
"ENSG00000180900"	"ENSG00000180900"	1.63789288335547e-16	0.00326525404085798	9	1	0.335062376725145	1	1
"ENSG00000136235"	"ENSG00000136235"	0.000152893993914946	0.00329593983237361	6	1	-0.223853816229362	1	1
"ENSG00000069943"	"ENSG00000069943"	0.00665593134726068	0.00337467989064863	5	1	-0.679484923974165	1	0.833333333333333
"ENSG00000151491"	"ENSG00000151491"	4.42624117221542e-05	0.00358238398727153	4	1	0.305768237813555	1	1
"ENSG00000113161"	"ENSG00000113161"	5.66715515829988e-16	0.00361656458184083	6	1	0.431816315045155	1	1
"ENSG00000204574"	"ENSG00000204574"	2.6243388827471e-14	0.00368062118581668	4	1	0.833929073018819	1	0.666666666666667
"ENSG00000186665"	"ENSG00000186665"	0.00503783298379223	0.00372157663452412	5	1	0.652310034112607	1	1
"ENSG00000177917"	"ENSG00000177917"	0.00123337023128616	0.00381160685371471	4	1	-0.325863838481391	1	1
"ENSG00000159714"	"ENSG00000159714"	4.29459265394652e-05	0.00386771806896049	7	1	-0.281660168128409	1	1
"ENSG00000108946"	"ENSG00000108946"	2.32376539682258e-12	0.00387303235168407	6	2	0.352001015360557	1	0.833333333333333
"ENSG00000122642"	"ENSG00000122642"	0.000151219903452001	0.0038831473897073	3	1	0.485203119037761	1	1
"ENSG00000002586"	"ENSG00000002586"	2.00320993319116e-05	0.00389436483204036	3	1	-0.178639007807422	1	1
"ENSG00000119537"	"ENSG00000119537"	0.00142758697857088	0.0039340642170501	3	1	-0.241005119212446	1	1
"ENSG00000188603"	"ENSG00000188603"	7.20862983274895e-10	0.00397802929271617	4	1	0.258583867201017	1	1
"ENSG00000078618"	"ENSG00000078618"	1.94912247201059e-06	0.00420424410560188	6	1	-0.276266743454391	1	1
"ENSG00000256683"	"ENSG00000256683"	0.0180595994017432	0.00424247998079666	3	2	0.322843865031648	1	1
"ENSG00000119950"	"ENSG00000119950"	2.83165933711417e-07	0.00432896613454525	6	1	-0.273072497749911	1	1
"ENSG00000137494"	"ENSG00000137494"	3.29384512250774e-09	0.00438361616249242	3	1	-0.911982514636397	1	0.833333333333333
"ENSG00000118096"	"ENSG00000118096"	0.00554600433436341	0.00440344244146917	3	1	0.359477073921106	1	1
"ENSG00000167380"	"ENSG00000167380"	2.87636374482762e-05	0.00442796191933393	7	1	0.304638281205635	1	1
"ENSG00000066697"	"ENSG00000066697"	3.72095637537438e-09	0.00447736316824458	6	1	0.432500617941275	1	0.833333333333333
"ENSG00000081721"	"ENSG00000081721"	9.39667162057107e-15	0.004623508015679	3	1	0.482899907043741	1	1
"ENSG00000095383"	"ENSG00000095383"	0.000154449891814552	0.00469232814874767	4	1	0.226975382160683	1	1
"ENSG00000213563"	"ENSG00000213563"	1.51102487410455e-07	0.0048351697161137	4	1	0.246227747628607	1	1
"ENSG00000108349"	"ENSG00000108349"	3.82452617905857e-06	0.00490541836884183	5	1	-0.366638476298144	1	1
"ENSG00000177106"	"ENSG00000177106"	0.00563862398703768	0.00507962655074061	8	1	0.187158759541618	1	1
"ENSG00000172058"	"ENSG00000172058"	0.0167955339493734	0.00515560365110315	3	1	0.227775765766745	1	1
"ENSG00000129158"	"ENSG00000129158"	0.00890062512958476	0.00525716144223	4	1	0.427527514154074	1	1
"ENSG00000100462"	"ENSG00000100462"	0.000577633151147929	0.00531384444508107	4	1	-0.358094606469338	1	1
"ENSG00000114416"	"ENSG00000114416"	4.33412819798433e-07	0.00541871520389132	9	1	-0.169520844798599	1	1
"ENSG00000196169"	"ENSG00000196169"	0.00644690487455302	0.00544357623050901	4	2	0.449832747871085	1	1
"ENSG00000205133"	"ENSG00000205133"	0.00366342373227729	0.00555042329858634	7	1	0.418430955978307	1	1
"ENSG00000248508"	"ENSG00000248508"	2.87499322639843e-05	0.00582512030659262	4	1	0.632934176828884	1	0.833333333333333
"ENSG00000108219"	"ENSG00000108219"	0.00132387353437796	0.00583420341955661	4	1	0.435025048163163	1	1
"ENSG00000176444"	"ENSG00000176444"	0.013421400682602	0.00587031891178939	3	1	-0.510619710702348	1	0.833333333333333
"ENSG00000071626"	"ENSG00000071626"	3.62424806761854e-09	0.00601524565372057	5	1	0.28303120816347	1	1
"ENSG00000070476"	"ENSG00000070476"	0.00835816679962612	0.00612078564079957	4	1	0.363035225206847	1	1
"ENSG00000128510"	"ENSG00000128510"	1.52558626808274e-13	0.00614736063458215	6	1	0.602113795203206	1	1
"ENSG00000149179"	"ENSG00000149179"	0.000901115451486727	0.00618628254182057	8	1	0.224308887914897	1	1
"ENSG00000184432"	"ENSG00000184432"	3.52002089069289e-06	0.00623136061112471	3	1	-0.160697793735044	1	1
"ENSG00000164548"	"ENSG00000164548"	3.11533121615011e-10	0.00627408229383295	4	1	0.4792584170801	1	1
"ENSG00000177830"	"ENSG00000177830"	1.57318824309313e-17	0.00627936633561691	5	1	-0.607043115415941	1	1
"ENSG00000183742"	"ENSG00000183742"	3.46832979226765e-23	0.0063192933134258	9	2	-0.439984414795893	1	1
"ENSG00000160993"	"ENSG00000160993"	2.12449405631606e-07	0.00634751423948144	4	1	0.473596025404092	1	1
"ENSG00000143401"	"ENSG00000143401"	6.22772156713435e-05	0.00637026972731513	5	1	-0.446610516125176	1	1
"ENSG00000140575"	"ENSG00000140575"	1.56139423060526e-13	0.00638792145740665	4	1	0.390128363442193	1	1
"ENSG00000131844"	"ENSG00000131844"	3.02961539143193e-14	0.00643182382409975	6	2	0.694360488334688	1	1
"ENSG00000149043"	"ENSG00000149043"	0.00198699168309456	0.00680928885505751	7	1	-0.223875066211884	1	1
"ENSG00000177963"	"ENSG00000177963"	1.91817069883771e-16	0.00697731397182207	9	1	0.362798628753068	1	1
"ENSG00000177410"	"ENSG00000177410"	0.00150090656024352	0.00698500794118284	4	1	-0.164340403794431	1	1
"ENSG00000135932"	"ENSG00000135932"	0.0309484382761059	0.00712482549427108	3	1	-0.164714685218378	1	1
"ENSG00000225973"	"ENSG00000225973"	0.0188276668643471	0.00713168965029689	4	1	-0.27141800423472	1	1
"ENSG00000105856"	"ENSG00000105856"	8.3505998528426e-14	0.00730838714420171	4	1	-0.327346984085221	1	1
"ENSG00000166352"	"ENSG00000166352"	5.12189321948679e-12	0.0073284917537587	7	1	-0.202897219420765	1	1
"ENSG00000141349"	"ENSG00000141349"	0.00120808790731038	0.00745054745455784	4	1	0.45022696809531	1	1
"ENSG00000073792"	"ENSG00000073792"	0.0109591207883684	0.00754368959929624	3	1	0.221515223609763	1	1
"ENSG00000050820"	"ENSG00000050820"	3.65913909205668e-09	0.00754916726103957	7	1	0.369503530625022	1	1
"ENSG00000103067"	"ENSG00000103067"	3.46767627299914e-06	0.00755391405451712	6	1	0.54806491545562	1	0.833333333333333
"ENSG00000204054"	"ENSG00000204054"	7.12975006210308e-07	0.00756945995464216	8	1	-0.171096078530923	1	1
"ENSG00000106263"	"ENSG00000106263"	0.00893454589286905	0.00768294932197052	4	1	-0.226855004100572	1	1
"ENSG00000170788"	"ENSG00000170788"	2.67624147138769e-07	0.0077610779465004	7	1	0.5	1	0.833333333333333
"ENSG00000155287"	"ENSG00000155287"	0.00020849262151743	0.00783575501148177	3	1	0.280319371210368	1	1
"ENSG00000144802"	"ENSG00000144802"	5.59132228174448e-13	0.00806034963827594	7	1	0.411035181748039	1	1
"ENSG00000175482"	"ENSG00000175482"	4.40551000341446e-17	0.00812348901219564	9	1	0.229172035325551	1	1
"ENSG00000100949"	"ENSG00000100949"	0.00068771103875511	0.00817424172898888	4	1	-0.348172283632176	1	1
"ENSG00000107960"	"ENSG00000107960"	0.000191185936535606	0.00819416677421027	4	1	0.203670183312515	1	1
"ENSG00000103942"	"ENSG00000103942"	6.88891166161142e-06	0.00837925830137033	4	1	-0.165507892889043	1	1
"ENSG00000151023"	"ENSG00000151023"	1.53844253022295e-07	0.00839853917946687	3	1	-0.251569669148805	1	1
"ENSG00000150527"	"ENSG00000150527"	8.44772561432975e-07	0.00854085667043698	6	1	-0.33679114922033	1	1
"ENSG00000133597"	"ENSG00000133597"	0.0330717768408636	0.00855641909289119	3	1	0.24723730134732	1	1
"ENSG00000093144"	"ENSG00000093144"	6.56514522922516e-26	0.00859150945273847	7	1	-0.183449868827433	1	1
"ENSG00000120159"	"ENSG00000120159"	0.0228283937112163	0.00870767454370467	3	1	-0.3366492829693	1	1
"ENSG00000204520"	"ENSG00000204520"	2.49514002578515e-12	0.008776374060186	5	1	0.53218516284865	1	1
"ENSG00000136247"	"ENSG00000136247"	0.0486612301277722	0.0092060700441988	5	1	0.162142835467472	1	1
"ENSG00000181061"	"ENSG00000181061"	8.71598864095004e-15	0.00921971362181285	4	1	-0.146494058065515	1	1
"ENSG00000213676"	"ENSG00000213676"	0.025319546158016	0.00927353018172893	3	2	-0.407411816691127	1	1
"ENSG00000139168"	"ENSG00000139168"	1.08767149503658e-06	0.00942467858434272	3	1	0.850905050689688	1	0.833333333333333
"ENSG00000070087"	"ENSG00000070087"	2.03901230888362e-09	0.00949429589827843	5	2	-0.339400225033837	1	1
"ENSG00000132670"	"ENSG00000132670"	0.00120096608603966	0.00954051050549917	3	1	0.674027549702042	0.833333333333333	0.833333333333333
"ENSG00000127720"	"ENSG00000127720"	1.35713039406205e-08	0.00957978575618723	3	2	0.646743914740109	1	1
"ENSG00000163121"	"ENSG00000163121"	0.0122465900499011	0.0095892847390296	4	1	-0.392836850714961	1	1
"ENSG00000066136"	"ENSG00000066136"	3.33979695065582e-06	0.00971326958728413	5	1	-0.444523935008465	1	1
"ENSG00000099875"	"ENSG00000099875"	1.19900446188037e-05	0.00977081117022477	5	1	-0.181343408025538	1	1
"ENSG00000167113"	"ENSG00000167113"	4.54920293666924e-11	0.00992389474447213	5	1	-0.191550357618028	1	1
"ENSG00000064490"	"ENSG00000064490"	1.32859752613005e-26	0.0100303710735835	7	1	-0.45610166459034	1	1
"ENSG00000072401"	"ENSG00000072401"	0.0421758629835894	0.0103905406924268	3	2	0.240741116217719	1	1
"ENSG00000163093"	"ENSG00000163093"	3.32917985187054e-09	0.0106961525927155	5	1	-0.543859119880847	1	1
"ENSG00000124444"	"ENSG00000124444"	0.0089597776309618	0.0107400039061824	5	1	0.517555051650942	1	1
"ENSG00000109814"	"ENSG00000109814"	0.000159527925987106	0.0109262979876147	5	3	-0.377212486614301	1	1
"ENSG00000099204"	"ENSG00000099204"	0.00040820135893663	0.0110952187920418	7	1	0.222417458926332	1	1
"ENSG00000141002"	"ENSG00000141002"	6.60826385180417e-35	0.0112352394436681	7	1	0.26015514354285	1	1
"ENSG00000145431"	"ENSG00000145431"	9.59752697402689e-09	0.0114426034427246	4	1	-0.575802661373161	1	0.666666666666667
"ENSG00000132313"	"ENSG00000132313"	4.64647233813153e-05	0.0114430348534149	3	1	-0.502998810997548	1	1
"ENSG00000111276"	"ENSG00000111276"	1.90417767869946e-06	0.0116256812716643	3	1	-0.200045269534261	1	1
"ENSG00000119630"	"ENSG00000119630"	0.0216092181039879	0.011789025286111	3	1	0.402434875973901	1	1
"ENSG00000116663"	"ENSG00000116663"	6.61781350208111e-05	0.0118757731064671	3	1	0.359774244914625	1	1
"ENSG00000127328"	"ENSG00000127328"	0.000830826192799107	0.0120559631942259	5	1	-0.553995879026038	1	0.666666666666667
"ENSG00000151287"	"ENSG00000151287"	0.0403692461503515	0.0121353050553406	4	1	-0.240524552581951	1	1
"ENSG00000184012"	"ENSG00000184012"	0.0127962506509738	0.0121640207352786	6	1	0.396620580740638	1	1
"ENSG00000126858"	"ENSG00000126858"	0.000935947151607384	0.0122053895047081	6	1	-0.357406932335635	1	1
"ENSG00000196275"	"ENSG00000196275"	0.000975198728743514	0.0123958356134825	4	1	0.538573936720568	0.833333333333333	0.833333333333333
"ENSG00000053770"	"ENSG00000053770"	2.21842639148719e-05	0.012400946029944	5	2	0.397978428856427	1	1
"ENSG00000107372"	"ENSG00000107372"	9.29347367272509e-11	0.0127541815173271	6	1	0.193632582907506	1	1
"ENSG00000198466"	"ENSG00000198466"	0.0093653024834183	0.0128979859677673	3	1	0.444402996052928	1	1
"ENSG00000068079"	"ENSG00000068079"	1.23371515590229e-07	0.0129311582787751	3	1	0.204926063136828	1	1
"ENSG00000140995"	"ENSG00000140995"	0.000329342310792213	0.0131125475160739	3	1	0.240730322648814	1	1
"ENSG00000106261"	"ENSG00000106261"	0.00373450422850104	0.0137061179731987	3	1	-0.345997368543011	1	1
"ENSG00000148985"	"ENSG00000148985"	5.03465892176738e-08	0.0137162862039572	12	1	-0.18970479580576	1	1
"ENSG00000197461"	"ENSG00000197461"	4.87135775791985e-09	0.0141463534115579	5	2	-0.367797097593005	1	1
"ENSG00000239305"	"ENSG00000239305"	2.41377833451479e-06	0.0141581425180178	4	1	-0.421465367631535	1	1
"ENSG00000147140"	"ENSG00000147140"	2.12872868454673e-07	0.0142290938201117	5	1	0.178402023300684	1	1
"ENSG00000100934"	"ENSG00000100934"	0.000407965217786904	0.0143233865275447	3	1	0.380744949505025	1	1
"ENSG00000086504"	"ENSG00000086504"	0.00034545829307002	0.0144359483636205	3	1	0.70062134574001	1	0.666666666666667
"ENSG00000130560"	"ENSG00000130560"	2.15723664529529e-84	0.0144365058358488	6	1	-0.588880340157713	1	1
"ENSG00000154518"	"ENSG00000154518"	0.000930200454396376	0.0149664174078283	5	1	0.196377843826916	1	1
"ENSG00000183735"	"ENSG00000183735"	0.00250767611307072	0.0149711757178941	7	1	-0.192827928620806	1	1
"ENSG00000213930"	"ENSG00000213930"	1.06792767277642e-05	0.0150590609849367	4	1	-0.702484678991602	1	0.833333333333333
"ENSG00000094841"	"ENSG00000094841"	0.00232909688194131	0.0151283830459885	3	1	0.366928766202341	1	1
"ENSG00000169314"	"ENSG00000169314"	5.4286131660642e-08	0.0153926901193675	6	1	-0.148505495004094	1	1
"ENSG00000117228"	"ENSG00000117228"	1.55358146005017e-12	0.0154193072477053	5	1	-0.308059521194787	1	1
"ENSG00000147548"	"ENSG00000147548"	7.89603513101417e-06	0.0159894953607595	5	1	0.540965587313802	1	0.666666666666667
"ENSG00000110074"	"ENSG00000110074"	0.0260861864315118	0.0160437606598133	3	1	-0.299950796941857	1	1
"ENSG00000167165"	"ENSG00000167165"	0.0477216341100735	0.0162809234050938	3	1	0.204560816531624	1	1
"ENSG00000165238"	"ENSG00000165238"	2.2680445407438e-09	0.0165973665803554	5	1	0.636363207952457	1	0.666666666666667
"ENSG00000156171"	"ENSG00000156171"	7.55935506876988e-05	0.0166954734550643	6	1	0.259415651326526	1	1
"ENSG00000160688"	"ENSG00000160688"	2.2505016383553e-07	0.0168632904989616	5	1	-0.198580629093502	1	1
"ENSG00000225484"	"ENSG00000225484"	5.70452320298052e-11	0.0169292769580994	9	2	-0.291980843799241	1	1
"ENSG00000205571"	"ENSG00000205571"	0.000109139337216244	0.0169594083400224	5	1	-0.269851527927233	1	1
"ENSG00000162231"	"ENSG00000162231"	8.0518836889146e-17	0.0172473969915171	4	1	0.778093544844601	1	1
"ENSG00000126522"	"ENSG00000126522"	1.92463166865055e-12	0.0175768825628943	9	1	-0.535779921362388	1	0.833333333333333
"ENSG00000140254"	"ENSG00000140254"	2.75068363348893e-09	0.0177361674321299	5	1	-0.388118555359997	1	1
"ENSG00000129636"	"ENSG00000129636"	1.01421739287888e-24	0.0177699478860982	6	1	-0.439172079896576	1	1
"ENSG00000162736"	"ENSG00000162736"	0.000578706116209906	0.0179701775554935	3	1	-0.232734355636558	1	1
"ENSG00000149115"	"ENSG00000149115"	6.28817323259182e-29	0.0180289160188261	10	1	0.518894265562072	1	1
"ENSG00000242247"	"ENSG00000242247"	0.000665425146614246	0.0185213290404457	3	1	-0.184024243401646	1	1
"ENSG00000039650"	"ENSG00000039650"	0.0274397234810181	0.0185235007335342	4	1	0.220630095037771	1	1
"ENSG00000157500"	"ENSG00000157500"	3.94577650639792e-06	0.0187883279022624	4	1	0.621862377904583	1	0.666666666666667
"ENSG00000177311"	"ENSG00000177311"	2.8621024498482e-09	0.0188049445219703	7	1	0.167480076908621	1	1
"ENSG00000198492"	"ENSG00000198492"	1.57735284108083e-14	0.0188199070996784	5	1	0.147449755392717	1	1
"ENSG00000134461"	"ENSG00000134461"	0.00015233980008931	0.0189211113168174	4	1	-0.38537436634371	1	0.833333333333333
"ENSG00000114770"	"ENSG00000114770"	0.0197949102853165	0.0189251174562553	5	1	0.327121134074599	1	1
"ENSG00000163516"	"ENSG00000163516"	0.00711461712359304	0.0190779687549269	5	1	0.303938800264968	1	1
"ENSG00000204954"	"ENSG00000204954"	1.05156311673854e-06	0.0190971856086422	5	1	-0.374960396213238	1	1
"ENSG00000186073"	"ENSG00000186073"	1.74915560829387e-05	0.0191210782482602	5	1	-0.423820263779151	1	0.833333333333333
"ENSG00000104611"	"ENSG00000104611"	1.63158166356099e-19	0.0191640807293578	7	1	0.252247523617057	1	1
"ENSG00000129696"	"ENSG00000129696"	3.98683696164725e-08	0.0192816772300817	4	1	0.528074565300416	1	1
"ENSG00000111906"	"ENSG00000111906"	0.00283944927787647	0.0202534115195761	7	1	-0.157790672870774	1	1
"ENSG00000271133"	"ENSG00000271133"	2.23864167291763e-09	0.0208999190267165	5	1	0.78246221053295	1	0.833333333333333
"ENSG00000172831"	"ENSG00000172831"	2.59550276163845e-13	0.0209849018879683	4	1	0.617211653610668	1	1
"ENSG00000156313"	"ENSG00000156313"	0.00716779325369526	0.0219224865700005	5	1	0.350068927777611	1	1
"ENSG00000102158"	"ENSG00000102158"	0.0144795947084617	0.0220864363793604	3	1	-0.527333219365765	1	1
"ENSG00000136044"	"ENSG00000136044"	1.09002499841786e-05	0.0221115845474136	4	1	-0.283687707089713	1	1
"ENSG00000234465"	"ENSG00000234465"	1.47028908385382e-05	0.0221188951795388	5	1	-0.396196700540322	1	1
"ENSG00000120802"	"ENSG00000120802"	0.000434529028674273	0.0221934456616108	4	1	0.40180970895519	1	1
"ENSG00000155324"	"ENSG00000155324"	1.74658587198803e-14	0.0223442140303421	10	1	0.293504951090879	1	1
"ENSG00000141504"	"ENSG00000141504"	4.42500202816339e-14	0.023012786018695	4	1	-0.353325871245397	1	1
"ENSG00000183751"	"ENSG00000183751"	5.98962438598596e-20	0.0230409536600021	3	1	-0.882631519670396	1	1
"ENSG00000101447"	"ENSG00000101447"	0.00254939811422348	0.0230525135890615	3	1	-0.55652252530498	1	1
"ENSG00000112419"	"ENSG00000112419"	0.00465072525415491	0.0238028114276629	4	1	0.21692269604361	1	1
"ENSG00000177082"	"ENSG00000177082"	1.45288501687608e-29	0.0241625313891194	6	2	-0.63076519544706	1	1
"ENSG00000012211"	"ENSG00000012211"	0.00052778663379633	0.0242478587459557	3	1	-0.17733326988865	1	1
"ENSG00000186654"	"ENSG00000186654"	0.000134472351175227	0.0244905312612515	4	1	-0.26447640917906	1	1
"ENSG00000142102"	"ENSG00000142102"	0.0205789035951144	0.024788358477799	3	1	0.606649755456969	1	0.666666666666667
