"gene_ID"	"gene_qvalue"	"minimal_tx_qvalue"	"number_tx"	"number_significant_tx"	"max(Ciliated_UK_72hpi_adult_Infected-Ciliated_uninfected_adult_Uninfected)"	"pct_gene_expr"	"max_pct_tx_expr"
"ENSG00000197982"	"ENSG00000197982"	0.00767977309984756	0.00182418757632439	3	1	-0.185685508520102	1	1
"ENSG00000235437"	"ENSG00000235437"	0.000110310915734672	0.00191789178549912	6	1	-0.5057159934844	1	0.833333333333333
"ENSG00000185499"	"ENSG00000185499"	1.29228147595713e-18	0.0019401106453655	5	1	0.227155545444784	1	1
"ENSG00000106077"	"ENSG00000106077"	1.81554048790013e-09	0.00208653350182326	7	1	-0.197671865404002	1	1
"ENSG00000136518"	"ENSG00000136518"	5.1174745893707e-14	0.00214389082406188	5	1	0.231343251169591	1	1
"ENSG00000243725"	"ENSG00000243725"	0.000903948167653041	0.00218183276097363	3	1	0.38770793264145	1	1
"ENSG00000283886"	"ENSG00000283886"	0.00323618039427286	0.00219589748820724	3	2	-0.384862054185097	1	1
"ENSG00000163703"	"ENSG00000163703"	1.01192486990599e-18	0.0022216935256848	6	1	0.506178755900421	1	0.833333333333333
"ENSG00000204574"	"ENSG00000204574"	2.93428965126892e-12	0.00227771572576785	4	2	-0.529749270933062	1	1
"ENSG00000135363"	"ENSG00000135363"	7.47593716100808e-41	0.00246770938582359	5	1	-0.448276350067326	1	1
"ENSG00000184831"	"ENSG00000184831"	4.32129610255372e-06	0.002480694687496	5	1	-0.269785456664916	1	1
"ENSG00000155363"	"ENSG00000155363"	9.51272431189217e-13	0.00255282155739924	6	1	-0.668819580908015	1	0.833333333333333
"ENSG00000128626"	"ENSG00000128626"	1.66520911584294e-24	0.00262374250428172	4	1	-0.839987427434164	1	1
"ENSG00000107581"	"ENSG00000107581"	0.000247239694141589	0.00264611067074357	4	1	-0.30664102543127	1	1
"ENSG00000153113"	"ENSG00000153113"	4.02626945670311e-30	0.00265639022151985	11	1	0.317391304723362	1	1
"ENSG00000172037"	"ENSG00000172037"	6.2319080606257e-10	0.00273030360947673	6	1	0.488202545719453	1	0.666666666666667
"ENSG00000023330"	"ENSG00000023330"	4.81227418534095e-23	0.00277438965176186	6	1	0.613686312852694	1	1
"ENSG00000114745"	"ENSG00000114745"	0.0103705279502216	0.00279033882383519	3	2	0.769014752068409	0.833333333333333	0.666666666666667
"ENSG00000156313"	"ENSG00000156313"	2.9376961482334e-21	0.00279092927643446	8	1	-0.343749972933562	1	1
"ENSG00000114331"	"ENSG00000114331"	3.78183969089693e-08	0.00281075645768124	5	1	0.281328010589857	1	1
"ENSG00000160813"	"ENSG00000160813"	3.219456092597e-21	0.00284678383354529	6	1	-0.206171970431029	1	1
"ENSG00000266412"	"ENSG00000266412"	2.44993012117893e-27	0.00284879635106208	7	2	0.595412835815509	1	1
"ENSG00000116729"	"ENSG00000116729"	6.37901109638214e-06	0.00286257123586989	5	1	-0.241687132918421	1	1
"ENSG00000120910"	"ENSG00000120910"	0.0001441739716234	0.0028698636810473	3	1	0.403138730906547	1	1
"ENSG00000108523"	"ENSG00000108523"	2.0130448153985e-08	0.0028982039225184	7	1	0.144512357968343	1	1
"ENSG00000144118"	"ENSG00000144118"	2.31799129553379e-05	0.00291653152726812	3	1	0.29377871000142	1	1
"ENSG00000155621"	"ENSG00000155621"	2.0475347013615e-09	0.00295185531419344	5	1	0.426486449911227	1	1
"ENSG00000197879"	"ENSG00000197879"	0.00184923018375806	0.00295200116701411	4	1	-0.391826301398351	1	1
"ENSG00000158092"	"ENSG00000158092"	5.05480063239502e-11	0.00296432839897317	6	2	0.246154064797505	1	1
"ENSG00000141699"	"ENSG00000141699"	2.59736908306377e-05	0.00298047483564457	4	1	-0.481372284458743	1	1
"ENSG00000133226"	"ENSG00000133226"	3.68710227780831e-59	0.0030247481284467	6	1	-0.43282096151614	1	1
"ENSG00000103502"	"ENSG00000103502"	0.000125634742109168	0.00308781076766172	4	1	0.246047429157387	1	1
"ENSG00000176261"	"ENSG00000176261"	1.24775778100576e-14	0.00312068428926853	8	1	-0.49300106823244	1	1
"ENSG00000198791"	"ENSG00000198791"	0.0134967289755552	0.00314829538856851	3	2	0.231553415962369	1	1
"ENSG00000125743"	"ENSG00000125743"	0.000304007017748224	0.00326494620273861	3	1	-0.448165080074998	1	1
"ENSG00000132128"	"ENSG00000132128"	3.79913219830451e-05	0.00340890279216853	3	1	-0.427821359023808	1	1
"ENSG00000099849"	"ENSG00000099849"	4.21405433910742e-17	0.00348182298815973	6	1	0.199967481068427	1	1
"ENSG00000106733"	"ENSG00000106733"	1.27367132206476e-28	0.0035289334971122	6	1	0.529914529903002	1	1
"ENSG00000267673"	"ENSG00000267673"	4.51760775509262e-24	0.00352975359761672	8	1	0.494419869845471	1	1
"ENSG00000163701"	"ENSG00000163701"	0.0107337287450702	0.00354519498119071	5	1	0.372226953451337	1	1
"ENSG00000138757"	"ENSG00000138757"	0.000650430289859094	0.00364739667625707	3	1	0.337746026210241	1	1
"ENSG00000163322"	"ENSG00000163322"	0.00473720758381544	0.00365665366550227	4	1	-0.488925353378606	1	1
"ENSG00000173846"	"ENSG00000173846"	0.0164669603868347	0.00365910500156061	3	2	0.352301115835986	1	1
"ENSG00000257103"	"ENSG00000257103"	8.46788138409521e-08	0.00379417910483604	8	1	0.195581680188026	1	1
"ENSG00000087053"	"ENSG00000087053"	0.0014897007915112	0.00385381542762396	4	1	0.567699065831721	1	1
"ENSG00000089159"	"ENSG00000089159"	0.00550238255668615	0.00386031318537597	3	1	0.501075938547499	1	1
"ENSG00000135387"	"ENSG00000135387"	0.00443202531903698	0.00423203696148065	3	2	0.259903764369301	1	1
"ENSG00000120725"	"ENSG00000120725"	1.86277690346984e-06	0.00429547560789207	4	1	0.181616897377361	1	1
"ENSG00000168906"	"ENSG00000168906"	0.00400427886028348	0.00431689815154541	4	1	0.147457856767895	1	1
"ENSG00000198496"	"ENSG00000198496"	4.02929244423686e-06	0.0043792687642059	3	1	-0.77362368520939	0.833333333333333	0.833333333333333
"ENSG00000100359"	"ENSG00000100359"	0.00644812937970551	0.00444060913593868	5	2	-0.195173348790409	1	1
"ENSG00000116212"	"ENSG00000116212"	7.09701103583193e-12	0.00445642112860156	8	2	0.196718008965065	1	1
"ENSG00000103811"	"ENSG00000103811"	1.26833800140448e-09	0.00448468828620057	5	1	-0.601115465681523	1	1
"ENSG00000170291"	"ENSG00000170291"	1.63945023043249e-17	0.0046271660128486	7	1	-0.272860629565042	1	1
"ENSG00000147996"	"ENSG00000147996"	1.94959383262215e-26	0.00473151114051093	9	1	0.220351713261877	1	1
"ENSG00000041988"	"ENSG00000041988"	6.01265556871447e-09	0.00474746675194326	4	1	-0.706590995226547	1	0.833333333333333
"ENSG00000121579"	"ENSG00000121579"	0.00914620754448455	0.00481065178161919	3	2	0.275652850922913	1	1
"ENSG00000100083"	"ENSG00000100083"	2.34186882329939e-13	0.00491686609594873	4	1	-0.417589141268363	1	1
"ENSG00000173559"	"ENSG00000173559"	0.00039298404269843	0.00492018572728905	3	1	-0.578943708401552	0.833333333333333	0.833333333333333
"ENSG00000141424"	"ENSG00000141424"	7.09074647993278e-08	0.00496200927641407	4	2	-0.236999249754585	1	1
"ENSG00000198589"	"ENSG00000198589"	0.000150524463288445	0.00496723413500938	3	1	0.531135118513286	1	1
"ENSG00000088930"	"ENSG00000088930"	5.87847881557814e-22	0.00504865851662291	4	1	-0.548322411849264	1	1
"ENSG00000197586"	"ENSG00000197586"	8.07257639275801e-05	0.00509167393850893	6	1	-0.411300213232256	1	1
"ENSG00000064995"	"ENSG00000064995"	0.00960170120024765	0.00511130828724797	3	1	0.199047518117484	1	1
"ENSG00000114209"	"ENSG00000114209"	4.36328844015244e-25	0.00512453347939841	6	1	0.340561299995777	1	1
"ENSG00000183751"	"ENSG00000183751"	0.00521871831474985	0.00520340658973907	3	1	-0.290167465241101	1	1
"ENSG00000115107"	"ENSG00000115107"	1.02464755313955e-05	0.00526495422170132	4	1	-0.679997829226727	1	1
"ENSG00000100413"	"ENSG00000100413"	1.41921615316332e-05	0.00530263410039459	4	1	-0.47488163017501	1	1
"ENSG00000130669"	"ENSG00000130669"	0.0248568139259785	0.00537648328122866	3	1	-0.519481655070353	1	1
"ENSG00000153015"	"ENSG00000153015"	3.02246830559433e-05	0.00574107126793755	4	1	0.290318486908616	1	1
"ENSG00000160606"	"ENSG00000160606"	0.00139131915725933	0.0057424309511944	4	1	-0.251219881836114	1	1
"ENSG00000177963"	"ENSG00000177963"	5.75654045691444e-09	0.00582537778480628	6	1	-0.286149606804421	1	1
"ENSG00000141013"	"ENSG00000141013"	6.45659337536889e-07	0.00588064366593986	4	1	-0.333026271420647	1	1
"ENSG00000150756"	"ENSG00000150756"	0.00589879687768035	0.00594679921241311	3	1	-0.451524963882365	1	1
"ENSG00000172062"	"ENSG00000172062"	2.19802323795935e-06	0.00635161971720707	4	1	-0.331898717984103	1	1
"ENSG00000083844"	"ENSG00000083844"	6.52802045432462e-06	0.00658701390713462	4	1	-0.764705881051846	1	0.833333333333333
"ENSG00000144061"	"ENSG00000144061"	2.78652567505722e-05	0.0066120275443704	4	1	-0.24507624249633	1	1
"ENSG00000076928"	"ENSG00000076928"	0.000983525821262195	0.0066382303676576	5	1	0.467700720567645	1	1
"ENSG00000142687"	"ENSG00000142687"	4.28424237994503e-11	0.00680079178128068	5	1	-0.510039497815244	1	1
"ENSG00000127054"	"ENSG00000127054"	4.61161606850274e-05	0.00701704404895476	4	1	-0.178128987712754	1	1
"ENSG00000164828"	"ENSG00000164828"	2.60259557074599e-07	0.00706716567203166	6	1	0.443943013027594	1	0.666666666666667
"ENSG00000100364"	"ENSG00000100364"	1.08690078075996e-09	0.00725161754378822	4	1	-0.399613738862347	1	1
"ENSG00000142188"	"ENSG00000142188"	6.5547920364618e-07	0.0072571587308843	3	1	-0.398863785656067	1	1
"ENSG00000070190"	"ENSG00000070190"	9.46227604091471e-05	0.00733196843434581	3	1	-0.308623572722353	1	1
"ENSG00000168066"	"ENSG00000168066"	2.56218518210486e-14	0.00740766032735829	6	1	-0.168705276487352	1	1
"ENSG00000162613"	"ENSG00000162613"	3.69721946917762e-07	0.0075012500941206	7	1	-0.312171189319819	1	1
"ENSG00000196141"	"ENSG00000196141"	9.3551289412575e-20	0.00751085738944068	11	1	-0.187215775543592	1	1
"ENSG00000037474"	"ENSG00000037474"	0.000209893935847856	0.0076565780004557	3	1	0.344683619594589	1	1
"ENSG00000156381"	"ENSG00000156381"	0.0020757394608773	0.00785428146999797	4	2	-0.428411012654583	1	1
"ENSG00000068745"	"ENSG00000068745"	2.57982988052325e-06	0.00792477724273126	4	1	-0.177989112139667	1	1
"ENSG00000249859"	"ENSG00000249859"	0.000135665657821466	0.00794112976460949	6	2	-0.288094534251694	1	1
"ENSG00000150773"	"ENSG00000150773"	5.54393769414179e-16	0.00809027293583525	5	1	-0.425837530030046	1	1
"ENSG00000104064"	"ENSG00000104064"	0.00477376013846805	0.00810571397094389	4	1	0.502368686010982	1	0.833333333333333
"ENSG00000126903"	"ENSG00000126903"	0.0352736801959668	0.00829874443758064	3	2	-0.396702649220895	1	1
"ENSG00000164751"	"ENSG00000164751"	2.65200535035509e-15	0.00839377204284546	6	1	0.830579236076484	1	0.833333333333333
"ENSG00000151689"	"ENSG00000151689"	1.56223617034907e-12	0.00841400293693578	7	1	-0.225447086784856	1	1
"ENSG00000164163"	"ENSG00000164163"	0.0175723257744117	0.00857572807890241	3	1	0.217625313000383	1	1
"ENSG00000116133"	"ENSG00000116133"	2.75065549944925e-05	0.00862099437374247	5	1	0.444214131826437	1	1
"ENSG00000162231"	"ENSG00000162231"	9.95479262056375e-21	0.00913912876004272	5	1	0.515084858980106	1	1
"ENSG00000167107"	"ENSG00000167107"	5.41881821481096e-05	0.00925009073439537	3	1	0.536837727842227	1	1
"ENSG00000117616"	"ENSG00000117616"	2.23189053377237e-15	0.00927462053481378	6	1	-0.283185840707965	1	1
"ENSG00000134057"	"ENSG00000134057"	0.00656375130909551	0.0094942379584901	3	1	-0.25428926382524	1	1
"ENSG00000185420"	"ENSG00000185420"	1.78727436369554e-05	0.0097874031756525	6	1	0.179758052367242	1	1
"ENSG00000186812"	"ENSG00000186812"	1.77124183352624e-09	0.00996712891725637	5	1	-0.826160544413006	1	0.833333333333333
"ENSG00000064666"	"ENSG00000064666"	0.00012257604686564	0.0101395156177703	5	1	0.169969362430334	1	1
"ENSG00000077454"	"ENSG00000077454"	0.000454444823642145	0.0101878829967037	3	1	-0.474643306154818	1	1
"ENSG00000106105"	"ENSG00000106105"	9.31427730337711e-17	0.0101976885662285	5	1	0.533367745279387	1	1
"ENSG00000113282"	"ENSG00000113282"	7.72571360082713e-09	0.0102093384875425	7	1	-0.250504192530104	1	1
"ENSG00000167693"	"ENSG00000167693"	0.0079102173718518	0.0102637383436667	3	1	-0.389855652946944	1	1
"ENSG00000087206"	"ENSG00000087206"	0.000590556248608884	0.0103006007371572	3	1	0.43310370834765	1	0.833333333333333
"ENSG00000171302"	"ENSG00000171302"	0.000558813568598241	0.0104054072751393	5	1	-0.360482389192128	1	0.833333333333333
"ENSG00000130826"	"ENSG00000130826"	7.86541955844485e-13	0.0106493273539515	3	1	0.306244617880844	1	1
"ENSG00000105856"	"ENSG00000105856"	1.46935374266109e-12	0.0110030881995519	5	1	-0.217525493414517	1	1
"ENSG00000167595"	"ENSG00000167595"	1.82338683549907e-11	0.0111629350968683	4	1	-0.842846824753027	1	0.833333333333333
"ENSG00000089022"	"ENSG00000089022"	0.000434553278691448	0.0112130585381927	4	1	-0.619052655602506	1	0.833333333333333
"ENSG00000204138"	"ENSG00000204138"	3.36999677717572e-10	0.0114167160443107	7	1	-0.599117139894224	1	0.833333333333333
"ENSG00000135314"	"ENSG00000135314"	0.0105457386915682	0.0116671619319149	3	1	-0.508041120649327	1	1
"ENSG00000107829"	"ENSG00000107829"	0.0318274353552631	0.0118868790233201	3	1	-0.333721161075541	1	1
"ENSG00000116288"	"ENSG00000116288"	3.67782191575266e-05	0.0120758816882662	4	1	0.628600033320274	1	1
"ENSG00000166529"	"ENSG00000166529"	0.00869355316964499	0.0122968697596819	3	1	0.446405012611518	1	1
"ENSG00000015153"	"ENSG00000015153"	0.00042292098154608	0.0123094973756734	5	1	0.508207902159947	1	1
"ENSG00000072364"	"ENSG00000072364"	9.64282001151954e-18	0.0124338624607756	7	1	-0.560470492154642	1	1
"ENSG00000117475"	"ENSG00000117475"	6.42763325468703e-07	0.0124478749982572	4	1	0.268156442124872	1	1
"ENSG00000189376"	"ENSG00000189376"	3.22099579960896e-07	0.0129641140171737	4	1	0.177445038863062	1	1
"ENSG00000133134"	"ENSG00000133134"	0.0482965221745791	0.0132038111387787	3	1	-0.21709981213081	1	1
"ENSG00000013374"	"ENSG00000013374"	8.3981908191123e-08	0.0134728030905504	3	1	0.484173983965537	1	1
"ENSG00000198498"	"ENSG00000198498"	0.0010773078861558	0.0136985496445369	5	1	-0.276659623665297	1	1
"ENSG00000083896"	"ENSG00000083896"	8.13191911263909e-12	0.0138162575391489	7	1	-0.261587762103924	1	1
"ENSG00000104973"	"ENSG00000104973"	0.000244349957821132	0.0138547993076072	4	1	0.23983701005453	1	1
"ENSG00000114120"	"ENSG00000114120"	1.9897040990497e-06	0.0144103810701938	8	1	-0.156758727537643	1	1
"ENSG00000233822"	"ENSG00000233822"	0.0499019951682243	0.0145477763493187	3	1	0.204473799981005	1	1
"ENSG00000112339"	"ENSG00000112339"	2.17384323099038e-13	0.0146713462254184	7	1	-0.576271017901825	1	1
"ENSG00000171124"	"ENSG00000171124"	4.61161606850274e-05	0.0147245155425632	5	1	0.182046900291057	1	1
"ENSG00000106305"	"ENSG00000106305"	0.000221412259758106	0.0148761368814769	3	1	0.165016888767311	1	1
"ENSG00000116793"	"ENSG00000116793"	6.04209812924774e-06	0.0149871982417878	7	1	-0.462957658892717	1	1
"ENSG00000105223"	"ENSG00000105223"	7.82878781526595e-13	0.0150105788235463	12	1	-0.20636976246437	1	1
"ENSG00000160695"	"ENSG00000160695"	0.00882629042569469	0.0151458987492279	3	1	-0.398690545076878	1	1
"ENSG00000183283"	"ENSG00000183283"	1.14569263763114e-05	0.0155696080344285	9	1	0.199462463811776	1	1
"ENSG00000058799"	"ENSG00000058799"	0.0223761919452356	0.0155818509470603	4	2	-0.361882165108179	1	1
"ENSG00000137824"	"ENSG00000137824"	8.60410687845698e-27	0.0159691005504099	4	1	0.430028686777111	1	1
"ENSG00000167635"	"ENSG00000167635"	0.00924968120950776	0.0166171267439963	3	1	0.406256775188021	1	1
"ENSG00000184432"	"ENSG00000184432"	1.65904913030355e-06	0.0167694061879236	4	1	-0.235772354723274	1	1
"ENSG00000188313"	"ENSG00000188313"	1.94460974305889e-34	0.0171122397026274	6	1	-0.429459386666824	1	1
"ENSG00000146267"	"ENSG00000146267"	0.0148115142772722	0.0171715982986003	5	1	0.508463119107256	1	1
"ENSG00000164930"	"ENSG00000164930"	4.4937891006809e-20	0.0173392353539572	5	1	0.55940569910414	1	1
"ENSG00000131187"	"ENSG00000131187"	1.99062329456176e-06	0.0174462808043347	5	1	0.380029813166933	1	0.833333333333333
"ENSG00000196470"	"ENSG00000196470"	0.031762850005978	0.0174718852909357	3	1	-0.232385584385541	1	1
"ENSG00000156642"	"ENSG00000156642"	0.0497084566523023	0.0175599513127019	3	1	-0.162118224488593	1	1
"ENSG00000167699"	"ENSG00000167699"	7.50185562324887e-38	0.0178185053580007	5	1	-0.752306768849294	1	1
"ENSG00000176715"	"ENSG00000176715"	1.8993926058073e-09	0.0178353240490537	4	1	-0.559775581670719	1	1
"ENSG00000196378"	"ENSG00000196378"	0.0294901007810183	0.0180950874740347	3	1	0.523960571750645	1	1
"ENSG00000148399"	"ENSG00000148399"	4.15728809384059e-07	0.0180963746072391	7	1	0.300002374533096	1	1
"ENSG00000121289"	"ENSG00000121289"	0.00020478991273797	0.0181692989990483	3	1	0.386458532874149	1	1
"ENSG00000125779"	"ENSG00000125779"	2.45461747306852e-05	0.0186739931978781	6	2	0.279725211943102	1	1
"ENSG00000112511"	"ENSG00000112511"	0.00483833977162264	0.0187607347008194	5	1	0.418301318805579	1	1
"ENSG00000076554"	"ENSG00000076554"	1.7954213846744e-44	0.0187689461796829	6	1	-0.256023894717678	1	1
"ENSG00000051009"	"ENSG00000051009"	5.48112603140811e-07	0.0190949889263253	6	1	-0.352133256498833	1	1
"ENSG00000082212"	"ENSG00000082212"	6.89713462285925e-15	0.0193102496538501	5	1	-0.777320802456051	1	0.666666666666667
"ENSG00000197461"	"ENSG00000197461"	4.03409842153213e-22	0.019990202637268	5	1	0.515126836832061	1	1
"ENSG00000205133"	"ENSG00000205133"	5.01159739770285e-08	0.0200118750225455	10	1	0.272324266316451	1	1
"ENSG00000137965"	"ENSG00000137965"	0.0174895022549555	0.0200475944718098	6	1	-0.209193961395881	1	1
"ENSG00000108784"	"ENSG00000108784"	0.004013265608734	0.0207198957833405	4	1	0.357583750766139	1	1
"ENSG00000143374"	"ENSG00000143374"	0.000143954842968823	0.0208154586807736	4	1	0.593478763360655	1	1
"ENSG00000204520"	"ENSG00000204520"	0.028678010170133	0.0209512187793299	3	1	0.295069135358373	1	1
"ENSG00000142675"	"ENSG00000142675"	1.69841533327416e-14	0.0209637666222044	3	1	0.946459309280481	1	0.833333333333333
"ENSG00000138496"	"ENSG00000138496"	0.0258461646123619	0.0211569808303089	4	1	0.617633899669373	1	0.833333333333333
"ENSG00000010361"	"ENSG00000010361"	1.16834238635322e-15	0.0212278210768604	6	1	0.29661012525879	1	1
"ENSG00000122218"	"ENSG00000122218"	1.2023792205047e-10	0.0215139275042346	8	1	0.516294510298234	1	0.833333333333333
"ENSG00000121413"	"ENSG00000121413"	3.23947031035523e-26	0.0216802594272283	7	1	-0.509748032155578	1	0.666666666666667
"ENSG00000214087"	"ENSG00000214087"	0.00103093422604918	0.0217989935862783	4	1	0.183569180584592	1	1
"ENSG00000146733"	"ENSG00000146733"	1.05832475381722e-13	0.0222996222958638	5	1	-0.649284632526966	1	1
"ENSG00000169764"	"ENSG00000169764"	4.60864185470718e-08	0.0225130917174846	4	1	0.195087293717353	1	1
"ENSG00000102225"	"ENSG00000102225"	1.50004200991206e-23	0.0226620799349063	6	1	0.543273105980016	1	1
"ENSG00000215039"	"ENSG00000215039"	0.036834408529439	0.0227430400394237	3	1	0.476049562430727	1	0.833333333333333
"ENSG00000120709"	"ENSG00000120709"	6.97802920540505e-05	0.0228769393289415	3	1	-0.870634605599919	0.833333333333333	0.833333333333333
"ENSG00000144504"	"ENSG00000144504"	0.000538711647390328	0.0229462305417409	8	1	0.185419072211454	1	1
"ENSG00000182325"	"ENSG00000182325"	1.48907292811763e-05	0.0230197615824004	3	1	-0.753588224474942	0.833333333333333	0.833333333333333
"ENSG00000104859"	"ENSG00000104859"	4.26713137164774e-06	0.0231283174395143	7	2	0.262493451657817	1	1
"ENSG00000139218"	"ENSG00000139218"	2.48156237219909e-25	0.0232273778701821	10	1	-0.1764706833759	1	1
"ENSG00000068438"	"ENSG00000068438"	1.97569419383715e-11	0.0233060913610655	4	1	0.32011535319613	1	1
"ENSG00000075292"	"ENSG00000075292"	0.000905858269811644	0.0233886134594089	3	1	0.594502171479135	0.833333333333333	0.833333333333333
"ENSG00000107164"	"ENSG00000107164"	8.22881351316063e-11	0.0236852169267815	4	1	0.32521014019502	1	1
"ENSG00000141452"	"ENSG00000141452"	0.00262343729769367	0.0237113352803049	6	1	-0.392857544166069	1	1
"ENSG00000196275"	"ENSG00000196275"	1.67757917860896e-10	0.0237297645579226	4	1	-0.310033169855744	1	1
"ENSG00000108590"	"ENSG00000108590"	0.000303225160693679	0.0239972098385798	3	1	-0.619241653758681	1	0.666666666666667
"ENSG00000115170"	"ENSG00000115170"	0.0046686037938602	0.024007165819936	4	1	-0.444338013799306	1	1
"ENSG00000125375"	"ENSG00000125375"	0.00121801205586298	0.0243248316116996	3	1	-0.485359728772114	1	1
"ENSG00000168300"	"ENSG00000168300"	1.65036403887969e-27	0.0243459932408571	4	1	0.789911925106346	1	1
"ENSG00000012822"	"ENSG00000012822"	1.72620770226816e-10	0.0243879513767827	7	1	0.39351351666996	1	1
"ENSG00000125826"	"ENSG00000125826"	0.0290482376636606	0.024840644835008	3	1	-0.137451825765371	1	1
"ENSG00000186184"	"ENSG00000186184"	4.72088807157319e-09	0.0253716920454364	7	1	0.215704806676736	1	1
"ENSG00000100949"	"ENSG00000100949"	3.30960993343626e-07	0.0256363867513021	5	1	0.322862594052828	1	1
"ENSG00000215256"	"ENSG00000215256"	0.00116971565571118	0.0258560566448242	3	1	0.305371005255394	1	1
"ENSG00000160298"	"ENSG00000160298"	1.75383072908885e-05	0.026001000642156	7	1	-0.477022967092604	1	1
"ENSG00000144567"	"ENSG00000144567"	8.00928922619136e-28	0.0265975923386038	7	1	-0.606584091102048	1	1
"ENSG00000141510"	"ENSG00000141510"	0.0119700740606882	0.0270708253359505	4	1	0.407315199600282	1	1
"ENSG00000185104"	"ENSG00000185104"	9.86960080639382e-17	0.0272743868877064	5	1	0.499502030863508	1	0.833333333333333
"ENSG00000170365"	"ENSG00000170365"	5.33053172564544e-05	0.0273817068860338	4	1	-0.206561560257504	1	1
"ENSG00000214113"	"ENSG00000214113"	4.13401073849795e-27	0.0274447872144195	4	1	-0.922457705543787	1	1
"ENSG00000017483"	"ENSG00000017483"	4.66961852053356e-07	0.0274882996675314	7	1	0.28880749743321	1	1
"ENSG00000172613"	"ENSG00000172613"	0.00700956688996762	0.0276748374832371	4	1	0.42766500762919	1	0.833333333333333
"ENSG00000135925"	"ENSG00000135925"	1.90084858545168e-26	0.0277067231081692	7	1	-0.341816888850352	1	1
"ENSG00000102901"	"ENSG00000102901"	0.0193087492968439	0.0278782277345512	4	1	0.510473364525326	1	0.833333333333333
"ENSG00000174996"	"ENSG00000174996"	0.042410538654753	0.0281697599154264	3	1	0.420327354857562	1	1
"ENSG00000124155"	"ENSG00000124155"	1.1185963121975e-05	0.028386109125552	5	1	0.165223962916724	1	1
"ENSG00000137274"	"ENSG00000137274"	0.00636854213235061	0.0284764798688557	5	1	-0.263702368527851	1	1
"ENSG00000172243"	"ENSG00000172243"	0.0010621138350824	0.0290907830003609	4	1	-0.534701518595797	1	0.833333333333333
"ENSG00000133706"	"ENSG00000133706"	3.59332083553395e-11	0.0292202545797298	7	1	0.301964774073391	1	1
"ENSG00000141101"	"ENSG00000141101"	0.000305943831961401	0.0293108806488933	4	1	0.144321945805024	1	1
"ENSG00000155026"	"ENSG00000155026"	0.00012257604686564	0.0293277842052882	5	1	0.345352163074687	1	1
"ENSG00000132275"	"ENSG00000132275"	0.0438625537814005	0.0300963216737878	3	1	0.331583906636654	1	1
"ENSG00000242808"	"ENSG00000242808"	0.00259364185076731	0.0305741862074372	4	1	0.645830469979625	1	0.833333333333333
"ENSG00000174738"	"ENSG00000174738"	0.0414578310213574	0.0309180877635618	3	1	-0.293110599208496	1	1
"ENSG00000169251"	"ENSG00000169251"	2.19802323795935e-06	0.0310047275535508	5	1	-0.361899492093115	1	1
"ENSG00000103044"	"ENSG00000103044"	0.000974194744977832	0.0312441647850654	3	1	-0.389898389146759	1	1
"ENSG00000170142"	"ENSG00000170142"	1.07452235656522e-12	0.0313409113310915	6	1	0.722675274090546	1	1
"ENSG00000160310"	"ENSG00000160310"	5.31112217367138e-07	0.0315354411248264	6	1	0.178638191286821	1	1
"ENSG00000196312"	"ENSG00000196312"	0.000684675287420838	0.0315432425106529	5	1	-0.477269623540937	1	1
"ENSG00000013441"	"ENSG00000013441"	0.00138877635930337	0.0316168114885519	5	1	-0.297059880469419	1	1
"ENSG00000182628"	"ENSG00000182628"	0.00306216109863705	0.0316342966593391	4	1	0.179995381679874	1	1
"ENSG00000136826"	"ENSG00000136826"	4.55324564909196e-07	0.0323152327147812	5	1	-0.248843406577004	1	1
"ENSG00000105855"	"ENSG00000105855"	0.00114631080201197	0.0324072151976456	3	1	0.276909585516183	1	1
"ENSG00000087903"	"ENSG00000087903"	8.98847892135218e-14	0.0338685390015183	7	1	-0.580643338227438	1	1
"ENSG00000159079"	"ENSG00000159079"	0.0252761634934949	0.0340314708836501	3	1	0.314443269488294	1	0.833333333333333
"ENSG00000163374"	"ENSG00000163374"	0.000117735218353297	0.0353846356367691	5	1	-0.393092789338886	1	0.833333333333333
"ENSG00000104907"	"ENSG00000104907"	0.00113898703774438	0.0368633499127666	4	1	0.228594926136185	1	1
"ENSG00000100003"	"ENSG00000100003"	2.1978826147101e-05	0.0374776945588973	4	1	-0.689018180085232	1	0.666666666666667
"ENSG00000134717"	"ENSG00000134717"	0.0292600858800827	0.0375030993813223	5	1	-0.232918474358965	1	1
"ENSG00000158623"	"ENSG00000158623"	1.55885411391192e-05	0.0380778213876106	3	1	-0.274086376243826	1	1
"ENSG00000066136"	"ENSG00000066136"	0.0209568158348353	0.0386254589852958	5	1	-0.181627465177844	1	1
"ENSG00000059691"	"ENSG00000059691"	0.00512472416739172	0.0386847205351956	4	1	0.418187181965852	1	1
"ENSG00000164292"	"ENSG00000164292"	2.50576200871345e-07	0.0391132304449655	5	1	0.193500394108582	1	1
"ENSG00000122970"	"ENSG00000122970"	5.95221835648727e-07	0.0397201646635413	4	1	0.597758020846799	1	1
"ENSG00000119673"	"ENSG00000119673"	0.00101385591202531	0.0407752339304572	4	1	-0.212273019626729	1	1
"ENSG00000136243"	"ENSG00000136243"	0.000494808871515903	0.0408655901831613	5	1	0.289634534553065	1	1
"ENSG00000163932"	"ENSG00000163932"	4.51786649560021e-08	0.0409183136959274	6	1	-0.150528170383592	1	1
